Item,Category,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80
Item_0001,Category_01,451224.6922937908,443913.68399205967,445536.2567692951,447466.7004069504,449483.3345040651,451777.2877655595,454458.5461600212,457307.8543611758,460532.42146119184,463955.3171479022,467601.765239308,466965.54305703467,466508.6582163181,466097.87021975254,465658.874919151,465129.18663252343,464437.731029294,463492.9301039263,462192.3696977532,461158.9432694689,459403.3317246961,456815.6658183723,453407.52150219696,449223.06223366834,444307.2551809526,438705.1248380867,432427.8970052393,425351.00159521535,417317.9131576415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0002,Category_01,1.0716585166006037e6,1.054294872275657e6,1.058148482298435e6,1.0627332855226884e6,1.067522791068084e6,1.0729709295425857e6,1.0793389176007186e6,1.086106023918058e6,1.0937643700052944e6,1.1018937464197308e6,1.1105540597123143e6,1.1090430321692568e6,1.1079579307723434e6,1.106982309350595e6,1.1059396955879158e6,1.1046816859890749e6,1.1030394790448935e6,1.1007955769950722e6,1.0977067462819736e6,1.0952523586970002e6,1.0910827816334192e6,1.0849370757084256e6,1.0768427337806653e6,1.0669046440559728e6,1.0552296035245056e6,1.0419245453653326e6,1.027016130881414e6,1.0102085061342356e6,991129.9232409794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0003,Category_01,2873.7598390629955,2874.5136223972086,2863.2251885586666,2850.709742665653,2836.7694715710545,2821.069473195367,2803.5782716883837,2782.1481917226542,2757.196259849515,2726.7497518313585,2689.9877825368894,2639.232809502547,2585.6350898601095,2528.227030546062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0004,Category_01,19071.31328044134,19076.315699204017,19001.40157465223,18918.344553821207,18825.83187686083,18721.641012062886,18605.56307475388,18463.34531142705,18297.755261558515,18095.701211126932,17851.7354685056,17514.90707415078,17159.213181776115,16778.232492551735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0005,Category_01,102421.38132746104,107584.88391528683,109729.11457283622,111886.13768958315,113957.66386369357,115946.864491406,117834.33064580082,119508.80858900439,120968.42641027851,122104.25484530049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0006,Category_01,123311.5866581792,108133.66859263601,85823.60121050195,62304.60139002165,37549.63359495286,11614.241202726767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0007,Category_01,20851.968718224634,21659.48697458478,23025.580639482385,24476.992751786496,26001.197129064916,27608.313736215066,29304.53423349065,31074.632313956663,32930.179448309755,34854.78704231964,36943.98215135565,38771.84843614691,40664.99438676822,42611.70418268951,44604.09610263084,46634.40108169443,48693.033177786616,50767.13451477445,52841.32592276611,54897.94949402643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0008,Category_01,164748.10882401196,167720.0503067664,167043.17843186864,166281.02746120718,165303.94665087704,164135.56508576154,162764.34547859168,161057.7092099289,159032.27514346672,156560.74745350762,153598.16616603467,150090.25850903348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0009,Category_01,1.344723108482779e6,1.3525347332269466e6,1.365679055685563e6,1.3803501196725455e6,1.3958900086452467e6,1.412931661441575e6,1.4318424818169633e6,1.4519990126552803e6,1.4740196803883885e6,1.497419549653977e6,1.5223083125781636e6,1.532914950166853e6,1.544653273778339e6,1.5571087314913452e6,1.570054731540816e6,1.5832990261405166e6,1.5966147608989559e6,1.6096976050573655e6,1.6221963427914348e6,1.6367198497158256e6,1.6493243846874898e6,1.6595811580417082e6,1.6674948051494167e6,1.6731938401982372e6,1.6768171666651026e6,1.6785120034185553e6,1.6783031770190394e6,1.6756842257587041e6,1.670000300179693e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0010,Category_01,992077.1384692696,997840.2104548605,1.0075375099758012e6,1.018361171806185e6,1.0298258142989245e6,1.0423983916969484e6,1.0563499581886972e6,1.0712205547608207e6,1.0874664290512102e6,1.1047298172471393e6,1.1230916453304193e6,1.130916754012614e6,1.139576770608283e6,1.1487658570507101e6,1.1583168439927604e6,1.168087899528128e6,1.1779116605336787e6,1.1875636052494003e6,1.1967846222169586e6,1.2074994243467397e6,1.2167984940347709e6,1.2243654892581315e6,1.2302038297891445e6,1.2344083277121948e6,1.237081459820882e6,1.238331837705443e6,1.2381777772985299e6,1.236245633547773e6,1.2320522875167034e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0011,Category_01,205976.49168394288,209348.1428597528,208869.45834373683,208384.70842098605,207774.08264705693,207111.41217154235,206431.91933266586,205622.29489350488,204771.9709524197,203780.21509050665,202649.3632542798,199878.6945555089,197045.45615390234,194079.13965846764,190934.83234266026,187572.74464074246,183949.86778833452,179974.0652365024,166056.33451302818,151594.93407207058,136585.78078106773,114673.81326491057,92312.22184330419,69586.85676255639,46578.612260533555,23361.180717819418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0012,Category_01,153136.2861777328,155723.10489010828,157354.43040349975,159112.4310833553,160908.5279909912,162803.19263253576,164828.13207723195,166895.80287646878,169071.3173456637,171272.16290474698,173499.8688449392,174212.95595949123,175083.1396016873,176046.97801510902,176998.79768975443,177969.4115307102,178805.01750700202,179461.71935628197,179891.13445662308,180041.9815119856,179860.49711668724,179303.21353286458,128442.53269333756,75994.33328872497,55785.1350245668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0013,Category_01,81873.44826178497,83115.61864322546,82339.25367535149,81500.2722142831,80546.28493234987,79552.46378615423,78482.61245473468,77279.37630437897,75956.98780509635,74460.78684249402,72775.11828920234,70632.06526068768,68383.7136869939,66004.42125604823,63478.82170240272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0014,Category_01,154478.22539996076,156821.94357019773,155357.10370966344,153774.11950261382,151974.14314260668,150099.0085273626,148080.42070303165,145810.16336935468,143315.0902386351,140492.069013801,137311.5617110753,133268.06471733382,129025.89118484725,124536.65938106056,119771.37634970804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
