Item,Category,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80
Item_0001,Category_01,451224.6922937908,432599.2117696287,423532.58722437656,415346.9515642782,407803.37270629394,401054.53570160165,395177.4536559049,389973.4430873735,385620.69619934884,381985.62078239943,379110.39175030217,381012.5800412873,383254.3747620052,385744.679658506,388437.1150206318,391293.1833597332,394265.53319361893,397287.2788079692,400278.86884029827,403755.70660553663,406916.52007668605,409654.6093500933,411964.465482949,413868.90598563396,415392.3153891791,416560.3286171663,417368.13045363204,417679.7442017898,417317.9131576415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0002,Category_01,1.0716585166006037e6,1.0274230034899025e6,1.005889772490253e6,986448.8898862237,968532.892054151,952504.4059315723,938546.3376301001,926186.8139496668,915849.0412961162,907215.7382090326,900387.0700865167,904904.7668787418,910229.0288592726,916143.5024233782,922538.0357869513,929321.1974060731,936380.527528565,943557.1725769157,950662.1981265455,958919.686900679,966426.6180290132,972929.579311148,978415.4869826967,982938.5326277912,986556.6294755095,989330.6604772577,991249.1895245613,991989.2719814401,991129.9232409794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0003,Category_01,2873.7598390629955,2830.176397183037,2780.750697962576,2736.436487368094,2697.2213872529665,2663.0730125646496,2634.3067423435477,2609.342198161693,2589.0461444092807,2572.1226270712777,2558.3438586133643,2549.7140947866237,2539.991478422906,2528.227030546062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0004,Category_01,19071.31328044134,18782.07778310392,18454.070924839398,18159.985760220075,17899.740143563686,17673.119156162913,17482.215768532235,17316.542015560753,17181.850060567238,17069.539482721488,16978.098601731628,16920.82838612004,16856.30560601633,16778.232492551735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0005,Category_01,102421.38132746104,106115.04729568373,107085.35037742142,108387.7305604961,109955.40972047696,111823.66211163305,114009.13272428018,116443.20894364211,119163.44038290436,122104.25484530049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0006,Category_01,123311.5866581792,107791.72813063409,85430.92863989572,62040.51142635785,37465.41194539658,11614.241202726767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0007,Category_01,20851.968718224634,20932.203471432702,21587.542953952783,22347.604039876856,23205.91120923691,24178.288560434135,25278.12747365037,26502.343905525326,27872.76388019779,29389.786738126637,31148.93536892912,33313.054247732354,35605.913495490495,38022.54765920607,40560.81031012851,43218.28335096283,45990.47648789092,48869.26871804252,51843.30361823463,54897.94949402643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0008,Category_01,164748.10882401196,165325.3747460214,162677.085803452,160375.4333257054,158310.06773156073,156522.43369180302,155022.88723919826,153710.62778710952,152626.89734705997,151677.12827192558,150842.1699805634,150090.25850903348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0009,Category_01,1.344723108482779e6,1.3146870546341543e6,1.2916953283149088e6,1.2717675023762851e6,1.254190464638429e6,1.2394735610091188e6,1.2278809279208714e6,1.2188722175205273e6,1.2129825053523686e6,1.2098977164879171e6,1.2098138666630238e6,1.2272398242815114e6,1.2464726319010854e6,1.2672644785577278e6,1.2895085236117076e6,1.3131210012315223e6,1.3379853069026794e6,1.3639137537318692e6,1.3906680381929283e6,1.4204407397544729e6,1.4500766562427138e6,1.4791957551163072e6,1.5077754241508848e6,1.5358999697782313e6,1.5636661938629947e6,1.591183251180581e6,1.6184507638031235e6,1.6449556998959747e6,1.670000300179693e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0010,Category_01,992077.1384692696,969917.8698808147,952955.593416208,938253.7269046294,925286.1678049704,914428.6889733495,905876.158543454,899229.9318363209,894884.7638992119,892608.944181604,892547.084403873,905403.1850491308,919592.2996963356,934931.6043744753,951342.2768163399,968762.5183010272,987106.303186029,1.0062351643938897e6,1.0259732921647192e6,1.0479382745518073e6,1.0698023430896646e6,1.0912851266087287e6,1.1123699428192528e6,1.1331189892883492e6,1.1536036821110337e6,1.1739045508823437e6,1.1940213167867493e6,1.2135754876301594e6,1.2320522875167034e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
