Item,Category,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80
Item_0001,Category_01,451224.6922937908,423043.3032552574,405428.63141920784,389560.32437294,375097.1135649241,362081.35424763325,373850.204233591,386018.7284795393,398700.6545967027,411680.4087461026,424890.1452864146,424846.2685621383,425081.7590876199,425489.3045135469,426014.60967723606,426614.21559868136,427236.96103490517,427812.7867321686,428260.94195577287,428492.6375032769,428410.7921592279,427938.500411605,427108.88548910955,425984.74459365837,424629.874638922,423108.8436962376,421455.01862646214,419570.1121178253,417317.9131576415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0002,Category_01,1.0716585166006037e6,1.0047277231562278e6,962892.8820055394,925205.6568293757,890855.5349116315,859943.109941286,887894.1258311373,916794.367993658,946913.9394424676,977740.8523650493,1.009113973366581e6,1.0090097661630202e6,1.00956905611505e6,1.010536976396123e6,1.0117845760249826e6,1.0132086399177492e6,1.0146876601421529e6,1.0160552459662624e6,1.0171196144575574e6,1.0176698912609941e6,1.0174755085121094e6,1.0163538156828821e6,1.0143834804059638e6,1.0117136460218111e6,1.0084958301570278e6,1.0048833819773236e6,1.0009555477947204e6,996478.8952504885,991129.9232409794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0003,Category_01,2873.7598390629955,2786.4479217453877,2700.0879015929377,2625.2692852410332,2560.400070374266,2506.4781777058015,2539.7130020275017,2566.0883783283844,2585.644366726026,2596.3368705295297,2597.2250943038607,2573.997269268664,2551.240535827783,2528.227030546062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0004,Category_01,19071.31328044134,18491.879751261513,17918.763335068725,17422.239862267277,16991.74422814232,16633.898997110136,16854.457374492133,17029.49396735223,17159.274629018975,17230.233991881327,17236.128595923507,17081.980347290963,16930.958434767617,16778.232492551735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0005,Category_01,102421.38132746104,104579.84796959738,104295.41013443843,104645.87230220383,105602.06151819348,107246.47807526814,111450.22880442452,115353.30885898563,118941.68347528813,122104.25484530049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0006,Category_01,123311.5866581792,107383.22617743962,84957.5853488619,61718.78671528704,37361.915310214536,11614.241202726767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0007,Category_01,20851.968718224634,20299.674469033707,20358.17587732381,20552.63530822627,20875.110080531438,21339.932537699475,23621.207492611866,26013.44442880081,28514.917495122256,31098.89933401448,33748.93818397419,35624.60348144164,37620.99409018429,39735.15442736721,41968.04005646607,44321.12826452193,46794.56358214165,49385.6355384138,52089.25808896113,54897.94949402643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0008,Category_01,164748.10882401196,162917.16291444201,158261.12083185668,154350.93867058345,151091.63740332454,148546.08313656115,150291.56616962003,151503.54786934037,152183.03251552058,152203.70546327654,151521.31389603502,150090.25850903348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0009,Category_01,1.344723108482779e6,1.2833584191387189e6,1.2320941472510395e6,1.1864859119662864e6,1.1454879169589656e6,1.1092503513627567e6,1.157281408237379e6,1.2078086975663723e6,1.2611464919978508e6,1.3166836198288824e6,1.3742078513448266e6,1.385638976428527e6,1.3985881006269823e6,1.4127429585837647e6,1.4279611302611867e6,1.4441332856209823e6,1.4611208437209753e6,1.4787158517819047e6,1.496666477007929e6,1.5146841602076588e6,1.532440706368681e6,1.5496691840019922e6,1.5664963331824152e6,1.583163955545291e6,1.5999271970478343e6,1.6170547216472928e6,1.634705735969622e6,1.6525278363826917e6,1.670000300179693e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0010,Category_01,992077.1384692696,946804.9905050216,908984.4823755781,875336.7474260831,845090.2434955116,818355.7734865594,853790.9602734027,891067.7569200151,930418.0198808783,971390.8537674779,1.0138296848905704e6,1.0222630637782793e6,1.0318163552673702e6,1.042259183789704e6,1.0534864781725942e6,1.0654175795540856e6,1.0779502490550124e6,1.0909310683230672e6,1.1041742463004729e6,1.1174668968003178e6,1.1305668920527482e6,1.1432773018357116e6,1.155691629372141e6,1.1679882652167238e6,1.1803554447256303e6,1.1929913763069154e6,1.20601351556492e6,1.219161874684061e6,1.2320522875167034e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
