OrderItem,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80,Year_81
Order_0001,96.18899097946067,100.7152682292672,99.40719394592927,98.18269531159115,96.81075494873372,96.67192292650657,94.40082684880457,94.38019635565082,93.42288683314013,92.58310941263464,91.87952487700625,92.11127852001363,92.43071240363673,92.81792973723154,93.26466370345375,93.61809605683203,94.04298752322792,94.53175312531417,95.07502515471414,95.66212942027232,96.28089522893886,96.92386647697307,97.60869103645969,98.36075117646703,99.2070581838061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0002,0.0,95.95119186881047,99.64515376691196,98.42160971168836,97.04795113073376,96.90925199036074,94.63121862844267,94.6093961727414,93.65010304243425,92.8054046085033,92.09914719311571,92.32934559370122,92.64953571492475,93.03766975874412,93.48546133669745,93.83973041669907,94.2656277842202,94.75555050502501,95.30010869333594,95.88860288758903,96.50883358146139,97.15332701940305,97.83977285361384,98.59361344392654,99.4419240245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0003,0.0,0.0,94.87848154052207,98.65717258273837,97.28411365690758,97.14665478372919,94.86365609001615,94.84026651003043,93.87755477083005,93.03114929434938,92.32029250065835,92.55003282920981,92.8688770752499,93.25792999954183,93.70678169304882,94.06188948056615,94.48879513061377,94.9798777095356,95.52572510164963,96.11561251515755,96.73731156225006,97.38333079377834,98.07140174096895,98.82702699667985,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0004,0.0,0.0,0.0,93.88809929513604,97.51691270412061,97.38302083598853,95.09613698349406,95.07317903846015,94.10666420478638,93.25711575409812,92.54487936703319,92.77224472112556,93.09084161418141,93.47871169120782,93.9286260100186,94.28457449063359,94.71249081024679,95.20473599316938,95.75187564118727,96.34315957230018,96.96633044883735,97.61387908616294,98.30357899367583,99.06099313985665,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0005,0.0,0.0,0.0,0.0,92.85161054933826,97.76827593207298,95.37340589716945,95.38297630303725,94.36172231046757,93.44392207249476,92.65084973182046,92.83026546434097,93.09259635297704,93.42048096304966,93.80311565490608,94.23527407475024,94.70703055524558,95.05652195308966,95.44521672549313,95.8609115862365,96.28989382536824,96.7231742371441,97.1767731995666,97.67417665007318,98.24017011174641,98.90103489069575,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0006,0.0,0.0,0.0,0.0,0.0,92.91219484145142,95.56785579935865,95.56466400547282,94.5670579366413,93.6777054503509,92.91772545877171,93.11931732300536,93.4079530969295,93.76180406598739,94.17545584574313,94.64092561568263,95.00212228525567,95.42032420015371,95.88531399771344,96.38554331432964,96.90794684720359,97.4442115464753,98.01123705925914,98.63356742497425,99.3372102146446,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0007,0.0,0.0,0.0,0.0,0.0,0.0,90.8856057198349,95.92353980299484,94.88231281831355,93.93651373090248,93.10721120726521,93.2653698513189,93.50644122063618,93.80912986754757,94.16284057957466,94.56420427408656,95.00318626413853,95.4687329186638,95.79279821905737,96.13668005411748,96.4859741744711,96.83101833678812,97.18716830102215,97.57714913880383,98.02484454044034,98.5554754108959,99.1884011836473,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06779160170882,95.04984426868695,94.13146057031746,93.333318155739,93.51195753899152,93.7739019873112,94.10041051561143,94.48216256587281,94.91136168469167,95.38336514723274,95.73324071305524,96.12470265007806,96.5433568923021,96.97539310735203,97.41175809425172,97.86858628199266,98.36953080721261,98.93955364410031,99.60512319852984,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.43193027797246,94.46929323015911,93.61497731640732,93.76013491158187,93.98361092040854,94.2652544826042,94.59764159485105,94.97354008295173,95.38313007156617,95.81719747081253,96.25907060359421,96.54030715832985,96.8198977360324,97.08755480648337,97.35806552861806,97.65350663662288,97.99699428438248,98.4128374241571,98.91933772451708,99.5050984126337,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.68999971484283,93.838774425839,93.98820887464247,94.2138493821787,94.49670080055984,94.82840492099642,95.20408888806557,95.61497080991435,96.04714654627091,96.48906119095147,96.76885965063235,97.04911213966749,97.31740286969895,97.58855400723687,97.8846945516072,98.2289953825882,98.64582300220135,99.15352240695,99.74066984293498,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
