Item,Category,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80
Item_0001,Category_01,451224.6922937908,439615.1562217217,436921.5502268033,434519.59598518856,432201.5482328411,430162.6758271685,428517.95539243193,427076.2546550379,426050.79119402333,425304.1725846465,424890.1452864146,424846.2685621383,425081.7590876199,425489.3045135469,426014.60967723606,426614.21559868136,427236.96103490517,427812.7867321686,428260.94195577287,428492.6375032769,428410.7921592279,427938.500411605,427108.88548910955,425984.74459365837,424629.874638922,423108.8436962376,421455.01862646214,419570.1121178253,417317.9131576415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0002,Category_01,1.0716585166006037e6,1.0440858699281135e6,1.0376885564763466e6,1.0319839158496545e6,1.0264785531154742e6,1.0216362317440184e6,1.0177300211970285e6,1.014305982394465e6,1.0118705070032105e6,1.0100972880544441e6,1.009113973366581e6,1.0090097661630202e6,1.00956905611505e6,1.010536976396123e6,1.0117845760249826e6,1.0132086399177492e6,1.0146876601421529e6,1.0160552459662624e6,1.0171196144575574e6,1.0176698912609941e6,1.0174755085121094e6,1.0163538156828821e6,1.0143834804059638e6,1.0117136460218111e6,1.0084958301570278e6,1.0048833819773236e6,1.0009555477947204e6,996478.8952504885,991129.9232409794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0003,Category_01,2873.7598390629955,2851.8873071278076,2820.0745444531094,2789.4483783674546,2758.633201352957,2728.8274163375636,2700.6961314192745,2672.9630216951887,2646.8943719091435,2621.568018871502,2597.2250943038607,2573.997269268664,2551.240535827783,2528.227030546062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0004,Category_01,19071.31328044134,18926.159260048997,18715.038240657876,18511.791907426996,18307.291229701805,18109.489244285814,17922.799850491083,17738.752892609147,17565.75189590058,17397.677051007362,17236.128595923507,17081.980347290963,16930.958434767617,16778.232492551735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0005,Category_01,102421.38132746104,106754.90089753855,108163.24315552248,109718.41296848313,111369.38353681448,113169.7799530445,115156.21143490553,117281.49161619996,119609.5021462488,122104.25484530049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0006,Category_01,123311.5866581792,107892.76677653819,85540.05062832694,62109.51196927467,37486.347309174394,11614.241202726767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0007,Category_01,20851.968718224634,21365.423247192677,22420.467872478966,23546.782063597937,24736.431941159386,26004.341067202065,27362.529692668926,28804.401097186907,30349.749038533773,31994.221182897916,33748.93818397419,35624.60348144164,37620.99409018429,39735.15442736721,41968.04005646607,44321.12826452193,46794.56358214165,49385.6355384138,52089.25808896113,54897.94949402643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0008,Category_01,164748.10882401196,166456.66683011083,164630.36056018845,162869.57182747454,161088.8279933313,159356.82842233154,157711.41642290662,156078.20238417512,154530.13113668576,153004.90020340422,151521.31389603502,150090.25850903348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0009,Category_01,1.344723108482779e6,1.3387465488889054e6,1.3378108811556646e6,1.338106625030001e6,1.3390142089349274e6,1.341175301428014e6,1.3449704778397093e6,1.3498691508728918e6,1.3565118308598034e6,1.364552454218759e6,1.3742078513448266e6,1.385638976428527e6,1.3985881006269823e6,1.4127429585837647e6,1.4279611302611867e6,1.4441332856209823e6,1.4611208437209753e6,1.4787158517819047e6,1.496666477007929e6,1.5146841602076588e6,1.532440706368681e6,1.5496691840019922e6,1.5664963331824152e6,1.583163955545291e6,1.5999271970478343e6,1.6170547216472928e6,1.634705735969622e6,1.6525278363826917e6,1.670000300179693e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Item_0010,Category_01,992077.1384692696,987667.8988838069,986977.6053809437,987195.7928321614,987865.3688053202,989459.7279419478,992259.6418330573,995873.6667020834,1.0007743427089832e6,1.0067063594883673e6,1.0138296848905704e6,1.0222630637782793e6,1.0318163552673702e6,1.042259183789704e6,1.0534864781725942e6,1.0654175795540856e6,1.0779502490550124e6,1.0909310683230672e6,1.1041742463004729e6,1.1174668968003178e6,1.1305668920527482e6,1.1432773018357116e6,1.155691629372141e6,1.1679882652167238e6,1.1803554447256303e6,1.1929913763069154e6,1.20601351556492e6,1.219161874684061e6,1.2320522875167034e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
